state,year,atopally,defense,offense,neutral,nonagg,consul,number,transyr,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,atopid8,atopid9,atopid10,atopid11,atopid12,atopid13,atopid14,atopid15,atopid16,atopid17,atopid18,atopid19,atopid20,atopid21,atopid22,atopid23,atopid24,atopid25,atopid26,atopid27,atopid28,atopid29,atopid30,atopid31,atopid32,atopid33,atopid34,atopid35,atopid36,atopid37,atopid38,atopid39,atopid40,atopid41,version
366,1924,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1925,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1926,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1927,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1928,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1929,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1930,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1931,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1932,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1933,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1934,1,1,0,0,0,1,2,1,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1935,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1936,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1937,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1938,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1939,1,1,0,1,1,1,4,1,2110,2345,2455,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1940,1,1,0,1,1,1,4,1,2110,2345,2455,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1992,1,0,0,1,1,1,4,1,4241,4285,4290,4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1993,1,0,0,1,1,1,5,1,4241,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1994,1,0,0,1,1,1,5,0,4241,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1995,1,0,0,1,1,1,5,0,4241,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1996,1,0,0,1,1,1,6,1,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1997,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1998,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,1999,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2000,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2001,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2002,1,0,0,1,1,1,6,0,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2003,1,1,0,1,1,1,7,1,3180,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2004,1,1,0,1,1,1,7,0,3180,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2005,1,1,0,1,1,1,7,0,3180,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2006,1,1,0,1,1,1,7,0,3180,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2007,1,1,0,1,1,1,8,1,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2008,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2009,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2010,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2011,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2012,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2013,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2014,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2015,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2016,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2017,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
366,2018,1,1,0,1,1,1,8,0,3180,4175,4241,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1923,1,1,0,0,0,1,1,1,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1924,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1925,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1926,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1927,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1928,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1929,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1930,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1931,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1932,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1933,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1934,1,1,0,0,0,1,2,1,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1935,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1936,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1937,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1938,1,1,0,0,0,1,2,0,2110,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1939,1,1,0,1,1,1,4,1,2110,2345,2460,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1940,1,1,0,1,1,1,4,1,2110,2345,2460,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1992,1,0,0,1,1,1,2,1,4280,4310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1993,1,0,0,1,1,1,3,1,4280,4310,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1994,1,0,0,1,1,1,3,0,4280,4310,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1995,1,0,0,1,1,1,5,1,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1996,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1997,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1998,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,1999,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2000,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2001,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2002,1,0,0,1,1,1,5,0,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2003,1,1,0,1,1,1,6,1,3180,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2004,1,1,0,1,1,1,6,0,3180,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2005,1,1,0,1,1,1,6,0,3180,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2006,1,1,0,1,1,1,6,0,3180,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2007,1,1,0,1,1,1,7,1,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2008,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2009,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2010,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2011,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2012,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2013,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2014,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2015,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2016,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2017,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
367,2018,1,1,0,1,1,1,7,0,3180,4175,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1926,1,0,0,1,1,0,1,1,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1927,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1928,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1929,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1930,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1931,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1932,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1933,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1934,1,0,0,1,1,1,2,1,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1935,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1936,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1937,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1938,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1939,1,1,0,1,1,1,3,1,2185,2345,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1940,1,1,0,0,0,1,2,1,2345,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1992,1,0,0,1,1,1,2,1,4215,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1993,1,0,0,1,1,1,2,0,4215,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1994,1,0,0,1,1,1,5,1,4215,4320,4545,4565,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1995,1,0,0,1,1,1,7,1,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1996,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1997,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1998,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,1999,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2000,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2001,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2002,1,0,0,1,1,1,7,0,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2003,1,1,0,1,1,1,8,1,3180,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2004,1,1,0,1,1,1,8,0,3180,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2005,1,1,0,1,1,1,8,0,3180,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2006,1,1,0,1,1,1,8,0,3180,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2007,1,1,0,1,1,1,9,1,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2008,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2009,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2010,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2011,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2012,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2013,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2014,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2015,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2016,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2017,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
368,2018,1,1,0,1,1,1,9,0,3180,4175,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1991,1,0,0,1,1,1,1,1,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1992,1,0,0,1,1,1,10,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1993,1,0,0,1,1,1,12,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1994,1,0,0,1,1,1,14,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,4539,4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1995,1,0,0,1,1,1,17,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,,,,,,,,,,,,,,,,,,,,,,,,,5.1
369,1996,1,0,0,1,1,1,20,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,,,,,,,,,,,,,,,,,,,,,,5.1
369,1997,1,0,0,1,1,1,22,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,5.1
369,1998,1,0,0,1,1,1,24,1,4120,4188,4205,4225,4241,4260,4323,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,,,,,,,,,,,,,,,,,,5.1
369,1999,1,0,0,1,1,1,23,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,,,,,,,,,,,,,,,,,,,5.1
369,2000,1,0,0,1,1,1,24,1,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2001,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2002,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2003,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2004,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2005,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2006,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2007,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2008,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2009,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2010,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2011,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2012,1,0,0,1,1,1,24,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,,,,,,,,,,,,,,,,,,5.1
369,2013,1,0,0,1,1,1,25,1,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
369,2014,1,0,0,1,1,1,25,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
369,2015,1,0,0,1,1,1,25,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
369,2016,1,0,0,1,1,1,25,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
369,2017,1,0,0,1,1,1,25,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
369,2018,1,0,0,1,1,1,25,0,4120,4188,4205,4225,4241,4260,4340,4341,4345,4453,4490,4539,4545,4710,4715,4730,4815,4850,4855,4875,4880,4898,4913,4948,6075,,,,,,,,,,,,,,,,,5.1
370,1992,1,0,0,1,1,1,2,1,4275,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1993,1,1,0,1,1,1,5,1,4275,4293,4400,4460,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1994,1,1,0,1,1,1,6,1,4220,4275,4293,4400,4460,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1995,1,1,0,1,1,1,9,1,4220,4275,4293,4400,4460,4515,4670,4675,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1996,1,1,0,1,1,1,9,0,4220,4275,4293,4400,4460,4515,4670,4675,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1997,1,1,0,1,1,1,10,1,4220,4275,4293,4400,4460,4515,4670,4675,4730,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1998,1,1,0,1,1,1,9,0,4220,4275,4400,4460,4515,4670,4675,4730,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,1999,1,1,0,1,1,1,9,1,4220,4275,4400,4460,4515,4670,4675,4730,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
370,2000,1,1,0,1,1,1,9,0,4220,4275,4400,4460,4515,4670,4675,4730,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
