cowcode	year	country	totton	tonn_prop	Battleship	DieselSub	NukeAttSub	BalSub	AircraftCarrier	region	region_prop	irst	milex	milper	pec	tpop	upop	cinc
130.0	1961	"Ecuador"	5095.0	3.978807E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.7125095	0	22178	26	827.0	4570	796	8.164E-4
130.0	1962	"Ecuador"	5095.0	4.0999448E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.7041716	0	18097	24	760.0	4706	864	7.863E-4
130.0	1963	"Ecuador"	5095.0	4.129793E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.7031176	0	16887	18	827.0	4847	874	7.208E-4
130.0	1964	"Ecuador"	5095.0	4.0484723E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.70092565	0	20352	14	974.0	4993	911	6.977E-4
130.0	1965	"Ecuador"	5095.0	4.0822985E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.70160395	0	23542	14	1077.0	5144	958	7.151E-4
130.0	1966	"Ecuador"	5095.0	4.1111122E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.698734	0	26568	15	1124.0	5300	1009	7.201E-4
130.0	1967	"Ecuador"	5095.0	4.0937276E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.6897826	0	25083	15	1193.0	5460	1061	7.21E-4
130.0	1968	"Ecuador"	5095.0	4.0890154E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.6841327	0	28988	16	1672.0	5626	1117	7.447E-4
130.0	1969	"Ecuador"	5095.0	4.1057126E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.67554486	0	39274	17	1994.0	5796	1175	7.709E-4
130.0	1970	"Ecuador"	5095.0	4.2229198E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.65605193	0	42189	16	3586.35	5970	1237	7.842E-4
130.0	1971	"Ecuador"	5095.0	4.3689553E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.6379372	0	29680	20	3640.674	6148	1312	8.175E-4
130.0	1972	"Ecuador"	5095.0	4.6249013E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.6079435	0	37320	20	3879.274	6331	1424	8.296E-4
130.0	1973	"Ecuador"	2680.0	2.5177657E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.5923974	0	50520	20	4438.766	6519	1490	8.456E-4
130.0	1974	"Ecuador"	2680.0	2.677747E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.5503945	0	71600	20	4768.387	6710	1526	8.475E-4
130.0	1975	"Ecuador"	2680.0	2.7812656E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.51592237	0	100880	20	5364.084	6907	1661	8.849E-4
130.0	1976	"Ecuador"	2680.0	2.816941E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.50624627	0	102520	24	5492.045	7109	1786	9.228E-4
130.0	1977	"Ecuador"	2680.0	2.8197153E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.49354622	0	192520	30	5384.253	7316	1893	0.0010016
130.0	1978	"Ecuador"	6140.0	6.4092147E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4817195	0	163880	35	8640.312	7528	2004	0.0010695
130.0	1979	"Ecuador"	3460.0	3.6157854E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.47737074	8	185520	35	9607.498	7743	2115	0.0010908
130.0	1980	"Ecuador"	3460.0	3.550869E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4703406	17	194100	35	9962.08	7961	2269	0.0011131
130.0	1981	"Ecuador"	3460.0	3.672219E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4449754	28	247996	34	10842.24	8183	2373	0.0011365
130.0	1982	"Ecuador"	3460.0	3.558921E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.44028226	28	229341	36	11952.74	8409	2524	0.0011712
130.0	1983	"Ecuador"	3460.0	3.6437757E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.44126883	23	215447	39	11641.91	8638	2597	0.0011769
130.0	1984	"Ecuador"	3460.0	3.644171E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4362042	18	224021	39	13155.39	8868	3145	0.0012202
130.0	1985	"Ecuador"	3460.0	3.594406E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4309159	18	245850	43	12079.69	9099	3031	0.0012086
130.0	1986	"Ecuador"	3460.0	3.5592672E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4282757	17	166150	44	10904.61	9330	2897	0.0011444
130.0	1987	"Ecuador"	3460.0	3.522202E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4295233	25	188000	44	9833.174	9561	3787	0.0012524
130.0	1988	"Ecuador"	3460.0	3.4783463E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.43618563	24	220000	46	12674.64	9794	3782	0.0012749
130.0	1989	"Ecuador"	3460.0	3.487057E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4302968	23	232000	46	13825.55	10029	3708	0.0012798
130.0	1990	"Ecuador"	3460.0	3.516285E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.45038617	20	251380	53	12450.75	10264	3445	0.0012489
130.0	1991	"Ecuador"	9384.0	9.815005E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.4566504	20	260920	53	12428.07	10502	3528	0.0013035
130.0	1992	"Ecuador"	5924.0	6.341564E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.46323264	20	-9	57	14754.06	10741	3609	0.0015756
130.0	1993	"Ecuador"	5924.0	6.6174794E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.46810222	27	535000	57	16884.55	10981	3689	0.0014467
130.0	1994	"Ecuador"	5924.0	6.927064E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.47116017	32	560000	57	12141.96	11221	4156	0.0014437
130.0	1995	"Ecuador"	5924.0	7.4695516E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.47805232	35	530000	58	15848.81	11460	4681	0.0015111
130.0	1996	"Ecuador"	10000.0	0.001351766	0.0	2.0	0.0	0.0	0.0	5.0	0.4630983	20	625000	58	17136.3	11698	5273	0.0015743
130.0	1997	"Ecuador"	10000.0	0.0013899022	0.0	2.0	0.0	0.0	0.0	5.0	0.47632712	44	692000	58	15211.53	11937	5370	0.0015673
130.0	1998	"Ecuador"	10000.0	0.0014512419	0.0	2.0	0.0	0.0	0.0	5.0	0.49893668	46	543000	58	16225.27	12175	5744	0.0015771
130.0	1999	"Ecuador"	10000.0	0.0015191964	0.0	2.0	0.0	0.0	0.0	5.0	0.5044703	53	339000	58	16832.59	12411	5742	0.0015156
130.0	2000	"Ecuador"	10000.0	0.0015488246	0.0	2.0	0.0	0.0	0.0	5.0	0.5072117	58	480000	58	17920.41	12646	5740	0.0015271
130.0	2001	"Ecuador"	10000.0	0.0015543291	0.0	2.0	0.0	0.0	0.0	5.0	0.51854193	60	507000	60	17619.99	12480	5755	0.0015518
130.0	2002	"Ecuador"	10000.0	0.0015630884	0.0	2.0	0.0	0.0	0.0	5.0	0.5225414	69	483000	60	17730.37	12661	5770	0.0015293
130.0	2003	"Ecuador"	10000.0	0.0015633845	0.0	2.0	0.0	0.0	0.0	5.0	0.518771	80	640000	60	17776.76	12843	5785	0.0014931
130.0	2004	"Ecuador"	10000.0	0.001570429	0.0	2.0	0.0	0.0	0.0	5.0	0.5186492	72	588000	53	19016.46	13027	5922	0.0014606
130.0	2005	"Ecuador"	10000.0	0.0015674062	0.0	2.0	0.0	0.0	0.0	5.0	0.52052116	84	593000	46	18296.07	13215	6060	0.0014036
130.0	2006	"Ecuador"	10000.0	0.0015506619	0.0	2.0	0.0	0.0	0.0	5.0	0.5152417	85	653000	47	19067.9	13408	6197	0.0014132
130.0	2007	"Ecuador"	10000.0	0.0015479694	0.0	2.0	0.0	0.0	0.0	5.0	0.49432203	87	773000	57	19705.87	13605	6334	0.0015182
130.0	2008	"Ecuador"	10000.0	0.0016050292	0.0	2.0	0.0	0.0	0.0	5.0	0.50242406							
130.0	2009	"Ecuador"	10000.0	0.0015957591	0.0	2.0	0.0	0.0	0.0	5.0	0.50460476							
130.0	2010	"Ecuador"	10000.0	0.0015748198	0.0	2.0	0.0	0.0	0.0	5.0	0.5025886							
130.0	2011	"Ecuador"	10000.0	0.0015557234	0.0	2.0	0.0	0.0	0.0	5.0	0.50177336							
135.0	1865	"Peru"	5530.0	0.0065562576						5.0	0.18484259	0	-9	18	0.0	2546	0	0.0013311
135.0	1866	"Peru"	5530.0	0.0062402533						5.0	0.18051033	0	1049	18	0.0	2560	0	0.0023584
135.0	1867	"Peru"	5530.0	0.005740284						5.0	0.17675403	0	1036	9	0.0	2574	0	0.0020244
135.0	1868	"Peru"	5530.0	0.0052038096						5.0	0.14654228	0	-9	10	0.0	2587	0	0.0011349
135.0	1869	"Peru"	5530.0	0.0047446876						5.0	0.13107435	0	1151	10	0.0	2601	0	0.0023499
135.0	1870	"Peru"	5530.0	0.0044251294						5.0	0.12415089	0	1152	10	0.0	2614	0	0.0019259
135.0	1871	"Peru"	5530.0	0.0042570587						5.0	0.11878502	0	1153	10	0.0	2629	0	0.0019951
135.0	1872	"Peru"	5530.0	0.0040466012						5.0	0.11383828	0	1058	10	0.0	2642	0	0.0022078
135.0	1873	"Peru"	5530.0	0.003968516						5.0	0.10683847	0	-9	10	0.0	2655	0	0.0011197
135.0	1874	"Peru"	5530.0	0.0037720816						5.0	0.11366722	0	-9	10	0.0	2670	0	0.0011329
135.0	1875	"Peru"	5530.0	0.003602512						5.0	0.09771732	0	-9	10	0.0	2684	100	0.0017281
135.0	1876	"Peru"	5530.0	0.003436866						5.0	0.09120187	0	-9	10	0.0	2699	101	0.0016859
135.0	1877	"Peru"	5530.0	0.0033164055						5.0	0.09077056	0	-9	10	0.0	2711	102	0.0016646
135.0	1878	"Peru"	5530.0	0.003226053						5.0	0.08338384	0	-9	5	0.0	2723	103	0.0014026
135.0	1879	"Peru"	5530.0	0.0031214422						5.0	0.082601935	0	-9	4	0.0	2735	104	0.0013777
135.0	1880	"Peru"								5.0	0.080394134	0	-9	7	0.0	2747	104	0.0014938
135.0	1881	"Peru"								5.0	0.07934096	0	-9	-9	0.0	2759	105	0.0014492
135.0	1882	"Peru"								5.0	0.07906201	0	-9	-9	0.0	2771	105	0.001428
135.0	1883	"Peru"								5.0	0.08655209	0	-9	5	0.0	2759	105	0.0013604
135.0	1884	"Peru"								5.0	0.07909703	0	751	5	0.0	2796	106	0.0018057
135.0	1885	"Peru"								5.0	0.076929174	0	-9	5	0.0	2808	106	0.0013303
135.0	1886	"Peru"								5.0	0.072524235	0	-9	5	0.0	2821	107	0.0013139
135.0	1887	"Peru"								5.0	0.0703775	0	304	4	0.0	2833	119	0.0013403
135.0	1888	"Peru"								5.0	0.069838166	0	280	7	0.0	2846	110	0.0013449
135.0	1889	"Peru"								5.0	0.07295369	0	398	6	0.0	2858	111	0.0013987
135.0	1890	"Peru"								5.0	0.0808448	0	376	4	0.0	2871	113	0.0012856
135.0	1891	"Peru"								5.0	0.083891004	0	-9	8	0.0	2883	114	0.0013429
135.0	1892	"Peru"								5.0	0.08492599	0	564	6	0.0	2896	115	0.0014956
135.0	1893	"Peru"								5.0	0.09824526	0	407	6	0.0	2909	117	0.0013463
135.0	1894	"Peru"								5.0	0.09719702	0	216	6	0.0	2922	119	0.0011828
135.0	1895	"Peru"								5.0	0.09663868	0	-9	6	0.0	2935	120	0.0012094
135.0	1896	"Peru"								5.0	0.09844079	0	276	3	0.0	2948	122	0.0011041
135.0	1897	"Peru"								5.0	0.09864705	0	305	3	0.0	2961	124	0.0010841
135.0	1898	"Peru"								5.0	0.10915451	0	321	3	10.0	2974	125	0.0010508
135.0	1899	"Peru"								5.0	0.10153496	0	336	3	22.0	2987	127	0.0010547
135.0	1900	"Peru"								5.0	0.09637411	0	320	3	48.0	3000	129	0.0010081
135.0	1901	"Peru"								5.0	0.09990634	0	337	4	45.0	3100	131	0.0010553
135.0	1902	"Peru"								5.0	0.097736195	0	376	4	47.0	3200	132	0.0010775
135.0	1903	"Peru"								5.0	0.10571885	0	364	4	34.0	3300	134	0.001081
135.0	1904	"Peru"								5.0	0.13295536	0	434	4	44.0	3400	135	0.0010953
135.0	1905	"Peru"								5.0	0.15595901	0	525	4	64.0	3500	136	0.0010617
135.0	1906	"Peru"	3100.0	5.788796E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.16431218	0	491	4	53.0	3600	137	0.0011136
135.0	1907	"Peru"	6200.0	0.0011276423	0.0	0.0	0.0	0.0	0.0	5.0	0.16181578	0	427	4	140.0	3700	139	0.0011265
135.0	1908	"Peru"	6200.0	0.0010843838	0.0	0.0	0.0	0.0	0.0	5.0	0.16215684	0	504	4	244.0	3800	140	0.0011712
135.0	1909	"Peru"	6200.0	0.0010267034	0.0	0.0	0.0	0.0	0.0	5.0	0.16896623	0	564	4	171.0	3900	141	0.0011678
135.0	1910	"Peru"	6200.0	9.918275E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.16657327	0	544	4	206.0	4000	142	0.0011638
135.0	1911	"Peru"	6200.0	8.9593185E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.16543426	0	-9	4	184.0	4100	142	0.0011278
135.0	1912	"Peru"	6600.0	9.122331E-4	0.0	1.0	0.0	0.0	0.0	5.0	0.16723001	0	-9	7	51.0	4190	143	0.0012121
135.0	1913	"Peru"	7000.0	8.757446E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.16402547	0	-9	7	43.0	4270	144	0.0011933
135.0	1914	"Peru"	7000.0	8.1599253E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.1565794	0	832	7	147.0	4350	146	0.0010351
135.0	1915	"Peru"	7000.0	7.722489E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.15281482	0	3519	7	468.0	4430	148	9.744E-4
135.0	1916	"Peru"	7000.0	7.4134785E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.14621657	0	2860	7	413.0	4510	150	9.665E-4
135.0	1917	"Peru"	7000.0	7.309459E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.15520999	0	2854	7	540.0	4590	153	9.844E-4
135.0	1918	"Peru"	7000.0	7.21672E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.16520227	0	-9	11	565.0	4670	156	0.0011938
135.0	1919	"Peru"	7000.0	7.2449265E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.18795408	0	-9	12	477.0	4750	160	0.0013477
135.0	1920	"Peru"	6200.0	6.8996625E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.21163334	0	463	14	657.0	4830	166	0.001174
135.0	1921	"Peru"	6200.0	7.3536206E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.23433404	0	-9	14	597.0	4910	176	0.0014117
135.0	1922	"Peru"	6200.0	8.3112204E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.25644925	0	-9	14	549.0	4990	186	0.0014623
135.0	1923	"Peru"	6200.0	9.18935E-4	0.0	0.0	0.0	0.0	0.0	5.0	0.2745465	0	6481	14	510.0	5070	197	0.0014981
135.0	1924	"Peru"	6200.0	0.0010160677	0.0	0.0	0.0	0.0	0.0	5.0	0.26495504	0	5668	14	527.0	5150	209	0.0016219
135.0	1925	"Peru"	6200.0	0.0010449784	0.0	0.0	0.0	0.0	0.0	5.0	0.27330652	0	6676	10	486.0	5230	220	0.0015087
135.0	1926	"Peru"	7710.0	0.0013022408	0.0	2.0	0.0	0.0	0.0	5.0	0.27133647	0	6615	10	496.0	5310	230	0.0015118
135.0	1927	"Peru"	7710.0	0.0013004201	0.0	2.0	0.0	0.0	0.0	5.0	0.2726251	0	6874	10	405.0	5400	239	0.0014834
135.0	1928	"Peru"	9220.0	0.0015317034	0.0	4.0	0.0	0.0	0.0	5.0	0.26590222	0	8977	11	637.0	5480	248	0.0015572
135.0	1929	"Peru"	9220.0	0.0014970218	0.0	4.0	0.0	0.0	0.0	5.0	0.27310532	0	10000	11	557.0	5570	258	0.0015644
135.0	1930	"Peru"	9220.0	0.001456276	0.0	4.0	0.0	0.0	0.0	5.0	0.2680074	0	8320	11	498.0	5650	268	0.0014967
135.0	1931	"Peru"	9220.0	0.0014307452	0.0	4.0	0.0	0.0	0.0	5.0	0.25465667	0	7000	11	346.0	5740	279	0.0014656
135.0	1932	"Peru"	9220.0	0.001478335	0.0	4.0	0.0	0.0	0.0	5.0	0.24346013	0	6020	11	298.0	5840	290	0.0014886
135.0	1933	"Peru"	9220.0	0.0014633975	0.0	4.0	0.0	0.0	0.0	5.0	0.25160185	0	4367	10	283.0	5940	301	0.0013802
135.0	1934	"Peru"	9220.0	0.0014073087	0.0	4.0	0.0	0.0	0.0	5.0	0.2416343	0	5709	10	306.0	6040	322	0.0013683
135.0	1935	"Peru"	9220.0	0.001353811	0.0	4.0	0.0	0.0	0.0	5.0	0.23871563	0	7266	17	416.0	6130	345	0.0014668
135.0	1936	"Peru"	9220.0	0.0012637352	0.0	4.0	0.0	0.0	0.0	5.0	0.23920001	0	9305	17	470.0	6240	370	0.001523
135.0	1937	"Peru"	9220.0	0.0011957728	0.0	4.0	0.0	0.0	0.0	5.0	0.23526596	0	8859	14	453.0	6350	403	0.0014315
135.0	1938	"Peru"	9220.0	0.0011580217	0.0	4.0	0.0	0.0	0.0	5.0	0.23654854	0	8683	14	640.0	6460	439	0.0014553
135.0	1939	"Peru"	9220.0	0.0010313079	0.0	4.0	0.0	0.0	0.0	5.0	0.22823592	0	7373	15	615.0	6570	478	0.0013783
135.0	1940	"Peru"	9220.0	9.3629165E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.22576581	0	7212	-9	771.0	6680	521	0.0014501
135.0	1941	"Peru"	9220.0	8.934409E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.24194244	0	7953	32	621.0	6800	545	0.0014718
135.0	1942	"Peru"	9220.0	7.81644E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.31580147	0	10076	32	663.0	6920	571	0.0014577
135.0	1943	"Peru"	9220.0	6.945018E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.4155558	0	12953	32	782.0	7040	598	0.0014733
135.0	1944	"Peru"	9220.0	5.155729E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.5703993	0	15784	32	1052.0	7160	626	0.001447
135.0	1945	"Peru"	9220.0	5.173653E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.6469897	0	18261	32	1083.0	7290	656	0.0014238
135.0	1946	"Peru"	9220.0	5.530918E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.69030637	0	26446	38	1083.0	7420	687	0.0019487
135.0	1947	"Peru"	9220.0	6.238808E-4	0.0	4.0	0.0	0.0	0.0	5.0	0.7134342	0	33031	31	1342.0	7550	716	0.0017567
135.0	1948	"Peru"	14224.0	0.0010182778	0.0	4.0	0.0	0.0	0.0	5.0	0.7069066	0	32662	29	1423.0	7682	748	0.0017403
135.0	1949	"Peru"	14224.0	0.0011102767	0.0	4.0	0.0	0.0	0.0	5.0	0.73958397	0	49077	30	1469.0	7822	781	0.0017164
135.0	1950	"Peru"	14224.0	0.0011032496	0.0	4.0	0.0	0.0	0.0	5.0	0.7362154	0	26874	31	2940.0	7969	816	0.0017364
135.0	1951	"Peru"	14224.0	0.0010929393	0.0	4.0	0.0	0.0	0.0	5.0	0.7371998	0	33980	35	3144.0	8118	853	0.0017284
135.0	1952	"Peru"	14224.0	0.0010952567	0.0	4.0	0.0	0.0	0.0	5.0	0.7282803	0	34162	36	3300.0	8267	949	0.0016797
135.0	1953	"Peru"	15624.0	0.0011917253	0.0	5.0	0.0	0.0	0.0	5.0	0.7208089	0	36026	36	3187.0	8425	1057	0.001699
135.0	1954	"Peru"	17024.0	0.001271485	0.0	6.0	0.0	0.0	0.0	5.0	0.70937043	0	27702	36	3453.0	8597	1177	0.0017158
135.0	1955	"Peru"	17024.0	0.0012480206	0.0	6.0	0.0	0.0	0.0	5.0	0.7029366	0	32526	18	3391.0	8790	1273	0.0015391
135.0	1956	"Peru"	17024.0	0.0012373129	0.0	6.0	0.0	0.0	0.0	5.0	0.7071001	0	56105	18	3533.0	9004	1381	0.0016011
135.0	1957	"Peru"	19824.0	0.001446827	0.0	8.0	0.0	0.0	0.0	5.0	0.7054627	7	54684	29	3595.0	9235	1483	0.001707
135.0	1958	"Peru"	19824.0	0.001455939	0.0	8.0	0.0	0.0	0.0	5.0	0.71952295	20	66579	41	3694.0	9483	1598	0.0018544
135.0	1959	"Peru"	24464.0	0.0018157628	0.0	8.0	0.0	0.0	0.0	5.0	0.7223892	51	51409	42	3480.0	9746	1708	0.0018497
135.0	1960	"Peru"	37354.0	0.0027842834	0.0	4.0	0.0	0.0	0.0	5.0	0.7250547	60	48375	42	3688.0	9931	1822	0.0018253
135.0	1961	"Peru"	36384.0	0.0028413134	0.0	4.0	0.0	0.0	0.0	5.0	0.7125095	76	67000	46	3773.0	10217	1950	0.0019133
135.0	1962	"Peru"	35100.0	0.0028244958	0.0	4.0	0.0	0.0	0.0	5.0	0.7041716	71	69000	48	4177.0	10516	2104	0.0019266
135.0	1963	"Peru"	35100.0	0.0028450587	0.0	4.0	0.0	0.0	0.0	5.0	0.7031176	76	97465	65	4186.0	10826	2269	0.002092
135.0	1964	"Peru"	35100.0	0.002789036	0.0	4.0	0.0	0.0	0.0	5.0	0.70092565	82	105295	70	5050.0	11143	2431	0.002175
135.0	1965	"Peru"	35100.0	0.002812339	0.0	4.0	0.0	0.0	0.0	5.0	0.70160395	94	122520	70	4832.0	11467	2625	0.0022389
135.0	1966	"Peru"	35100.0	0.0028321892	0.0	4.0	0.0	0.0	0.0	5.0	0.698734	80	133296	70	5000.0	11796	2842	0.0022161
135.0	1967	"Peru"	31380.0	0.0025213184	0.0	4.0	0.0	0.0	0.0	5.0	0.6897826	80	186204	70	5474.0	12132	3085	0.0022859
135.0	1968	"Peru"	31380.0	0.0025184161	0.0	4.0	0.0	0.0	0.0	5.0	0.6841327	106	153928	75	6843.0	12476	3334	0.0023418
135.0	1969	"Peru"	39020.0	0.0031443553	0.0	4.0	0.0	0.0	0.0	5.0	0.67554486	194	174910	75	7070.0	12829	3417	0.0023604
135.0	1970	"Peru"	39020.0	0.0032341185	0.0	4.0	0.0	0.0	0.0	5.0	0.65605193	94	179845	80	11818.18	13193	3687	0.00243
135.0	1971	"Peru"	39020.0	0.0033459594	0.0	4.0	0.0	0.0	0.0	5.0	0.6379372	179	225000	75	12449.98	13568	4209	0.002567
135.0	1972	"Peru"	39020.0	0.0035419755	0.0	4.0	0.0	0.0	0.0	5.0	0.6079435	181	245478	75	12697.63	13955	4528	0.0025751
135.0	1973	"Peru"	51185.0	0.004808651	0.0	4.0	0.0	0.0	0.0	5.0	0.5923974	356	324470	75	13465.35	14350	4830	0.0026766
135.0	1974	"Peru"	53614.0	0.0053568934	0.0	5.0	0.0	0.0	0.0	5.0	0.5503945	450	364041	90	14350.84	14753	5132	0.0028021
135.0	1975	"Peru"	53614.0	0.005563984	0.0	5.0	0.0	0.0	0.0	5.0	0.51592237	432	490749	95	14500.97	15161	5434	0.0029055
135.0	1976	"Peru"	68850.0	0.0072368057	0.0	5.0	0.0	0.0	0.0	5.0	0.50624627	349	510860	100	15052.04	15578	5737	0.0029368
135.0	1977	"Peru"	68850.0	0.0072439327	0.0	5.0	0.0	0.0	0.0	5.0	0.49354622	379	686107	125	16168.81	16004	6039	0.0031984
135.0	1978	"Peru"	71836.0	0.007498572	0.0	5.0	0.0	0.0	0.0	5.0	0.4817195	374	570525	125	15883.66	16435	6341	0.0031248
135.0	1979	"Peru"	71836.0	0.0075070392	0.0	5.0	0.0	0.0	0.0	5.0	0.47737074	436	535442	125	17145.0	16867	6643	0.0031312
135.0	1980	"Peru"	70206.0	0.0072049797	0.0	5.0	0.0	0.0	0.0	5.0	0.4703406	447	865330	151	18081.69	17324	6945	0.0034047
135.0	1981	"Peru"	77366.0	0.008211124	0.0	5.0	0.0	0.0	0.0	5.0	0.4449754	364	887554	157	18776.08	17720	6527	0.0032975
135.0	1982	"Peru"	81372.0	0.008369842	0.0	5.0	0.0	0.0	0.0	5.0	0.44028226	273	1626007	164	19486.47	18144	7019	0.0035292
135.0	1983	"Peru"	70532.0	0.007427826	0.0	5.0	0.0	0.0	0.0	5.0	0.44126883	299	1405112	167	17725.96	18568	7511	0.0035071
135.0	1984	"Peru"	73518.0	0.007743126	0.0	5.0	0.0	0.0	0.0	5.0	0.4362042	337	1372098	135	19899.52	18992	8002	0.0032817
135.0	1985	"Peru"	73518.0	0.0076373857	0.0	5.0	0.0	0.0	0.0	5.0	0.4309159	414	640550	128	18759.68	19492	8494	0.0031461
135.0	1986	"Peru"	70448.0	0.007246915	0.0	5.0	0.0	0.0	0.0	5.0	0.4282757	486	702610	127	19056.98	19840	9001	0.0031816
135.0	1987	"Peru"	70448.0	0.007171448	0.0	5.0	0.0	0.0	0.0	5.0	0.4295233	503	2450000	127	20307.85	20261	9507	0.0035364
135.0	1988	"Peru"	70448.0	0.007082154	0.0	4.0	0.0	0.0	0.0	5.0	0.43618563	496	702500	111	19759.73	20684	10014	0.0031301
135.0	1989	"Peru"	68019.0	0.0068550906	0.0	4.0	0.0	0.0	0.0	5.0	0.4302968	364	706840	110	18488.19	21113	10318	0.0031375
135.0	1990	"Peru"	68019.0	0.0069125486	0.0	3.0	0.0	0.0	0.0	5.0	0.45038617	284	641940	125	17415.15	21569	10742	0.003163
135.0	1991	"Peru"	60479.0	0.0063256784	0.0	3.0	0.0	0.0	0.0	5.0	0.4566504	404	701000	123	18036.83	21998	10955	0.0033284
135.0	1992	"Peru"	48199.0	0.0051596398	0.0	3.0	0.0	0.0	0.0	5.0	0.46323264	343	782630	112	17405.72	22454	11109	0.003294
135.0	1993	"Peru"	48199.0	0.0053841304	0.0	2.0	0.0	0.0	0.0	5.0	0.46810222	417	696000	112	18791.11	22739	11264	0.0032562
135.0	1994	"Peru"	45408.0	0.0053096577	0.0	3.0	0.0	0.0	0.0	5.0	0.47116017	509	783000	112	18684.05	23130	11418	0.0032415
135.0	1995	"Peru"	45408.0	0.0057254797	0.0	3.0	0.0	0.0	0.0	5.0	0.47805232	512	874000	115	18603.38	23532	11573	0.0032345
135.0	1996	"Peru"	50695.0	0.0068527777	0.0	8.0	0.0	0.0	0.0	5.0	0.4630983	578	1135000	115	18191.64	23947	11727	0.0032546
135.0	1997	"Peru"	50695.0	0.007046109	0.0	8.0	0.0	0.0	0.0	5.0	0.47632712	607	1276000	115	19282.67	24371	11882	0.0032567
135.0	1998	"Peru"	50695.0	0.0073570707	0.0	8.0	0.0	0.0	0.0	5.0	0.49893668	631	1009000	115	22994.62	24797	12036	0.0032403
135.0	1999	"Peru"	50695.0	0.0077015664	0.0	8.0	0.0	0.0	0.0	5.0	0.5044703	559	888000	115	22114.58	25230	12191	0.0031534
135.0	2000	"Peru"	36645.0	0.005675668	0.0	8.0	0.0	0.0	0.0	5.0	0.5072117	751	888000	115	22572.76	25662	12345	0.0031493
135.0	2001	"Peru"	33025.0	0.005133172	0.0	6.0	0.0	0.0	0.0	5.0	0.51854193	690	896000	100	22386.28	26367	12500	0.0030635
135.0	2002	"Peru"	33025.0	0.0051620994	0.0	6.0	0.0	0.0	0.0	5.0	0.5225414	611	912000	110	22808.74	26739	12654	0.0030999
135.0	2003	"Peru"	33025.0	0.0051630773	0.0	6.0	0.0	0.0	0.0	5.0	0.518771	669	884000	100	23013.01	27103	13374	0.0029363
135.0	2004	"Peru"	33025.0	0.0051863417	0.0	6.0	0.0	0.0	0.0	5.0	0.5186492	726	923000	90	25533.79	27460	12550	0.0028581
135.0	2005	"Peru"	33025.0	0.005176359	0.0	6.0	0.0	0.0	0.0	5.0	0.52052116	790	1097000	80	31376.63	27811	11726	0.0027587
